(scienceqa, train:1, text, single-hop)
(chartqa, train:25059, text+chart, single-hop)
(chartqa, train:25060, text+chart, single-hop)
(chartqa, train:25061, text+chart, single-hop)
(chartqa, train:25062, text+chart, single-hop)
(chartqa, train:25063, text+chart, single-hop)
(chartqa, train:25064, text+chart, single-hop)
(chartqa, train:25065, text+chart, single-hop)
(chartqa, train:25066, text+chart, single-hop)
(chartqa, train:25067, text+chart, single-hop)
(chartqa, train:25068, text+chart, single-hop)
(chartqa, train:25069, text+chart, single-hop)
(chartqa, train:25070, text+chart, single-hop)
(chartqa, train:25071, text+chart, single-hop)
(chartqa, train:25072, text+chart, single-hop)
(chartqa, train:25073, text+chart, single-hop)
(chartqa, train:25074, text+chart, single-hop)
(chartqa, train:25075, text+chart, single-hop)
(chartqa, train:25076, text+chart, single-hop)
(chartqa, train:25077, text+chart, single-hop)
(chartqa, train:25078, text+chart, single-hop)
(chartqa, train:25079, text+chart, single-hop)
(chartqa, train:25080, text+chart, single-hop)
(chartqa, train:25081, text+chart, single-hop)
(chartqa, train:25082, text+chart, single-hop)
(chartqa, train:25083, text+chart, single-hop)
(chartqa, train:25084, text+chart, single-hop)
(chartqa, train:25085, text+chart, single-hop)
(chartqa, train:25086, text+chart, single-hop)
(chartqa, train:25087, text+chart, single-hop)
(chartqa, train:25088, text+chart, single-hop)
(chartqa, train:25089, text+chart, single-hop)
(chartqa, train:25090, text+chart, single-hop)
(chartqa, train:25091, text+chart, single-hop)
(chartqa, train:25092, text+chart, single-hop)
(chartqa, train:25093, text+chart, single-hop)
(chartqa, train:25094, text+chart, single-hop)
(chartqa, train:25095, text+chart, single-hop)
(chartqa, train:25096, text+chart, single-hop)
(chartqa, train:25097, text+chart, single-hop)
(chartqa, train:25098, text+chart, single-hop)
(chartqa, train:25099, text+chart, single-hop)
(chartqa, train:25100, text+chart, single-hop)
(chartqa, train:25101, text+chart, single-hop)
(chartqa, train:25102, text+chart, single-hop)
(chartqa, train:25103, text+chart, single-hop)
(chartqa, train:25104, text+chart, single-hop)
(chartqa, train:25105, text+chart, single-hop)
(chartqa, train:25106, text+chart, single-hop)
(chartqa, train:25107, text+chart, single-hop)
(chartqa, train:25108, text+chart, single-hop)
(chartqa, train:25109, text+chart, single-hop)
(chartqa, train:25110, text+chart, single-hop)
(chartqa, train:25111, text+chart, single-hop)
(chartqa, train:25112, text+chart, single-hop)
(chartqa, train:25113, text+chart, single-hop)
(chartqa, train:25114, text+chart, single-hop)
(chartqa, train:25115, text+chart, single-hop)
(chartqa, train:25116, text+chart, single-hop)
(chartqa, train:25117, text+chart, single-hop)
(chartqa, train:25118, text+chart, single-hop)
(chartqa, train:25119, text+chart, single-hop)
(chartqa, train:25120, text+chart, single-hop)
(chartqa, train:25121, text+chart, single-hop)
(chartqa, train:25122, text+chart, single-hop)
(chartqa, train:25123, text+chart, single-hop)
(chartqa, train:25124, text+chart, single-hop)
(chartqa, train:25125, text+chart, single-hop)
(chartqa, train:25126, text+chart, single-hop)
(chartqa, train:25127, text+chart, single-hop)
(chartqa, train:25128, text+chart, single-hop)
(chartqa, train:25129, text+chart, single-hop)
(chartqa, train:25130, text+chart, single-hop)
(chartqa, train:25131, text+chart, single-hop)
(chartqa, train:25132, text+chart, single-hop)
(chartqa, train:25133, text+chart, single-hop)
(chartqa, train:25134, text+chart, single-hop)
(chartqa, train:25135, text+chart, single-hop)
(chartqa, train:25136, text+chart, single-hop)
(chartqa, train:25137, text+chart, single-hop)
(chartqa, train:25138, text+chart, single-hop)
(chartqa, train:25139, text+chart, single-hop)
(chartqa, train:25140, text+chart, single-hop)
(chartqa, train:25141, text+chart, single-hop)
(chartqa, train:25142, text+chart, single-hop)
(chartqa, train:25143, text+chart, single-hop)
(chartqa, train:25144, text+chart, single-hop)
(chartqa, train:25145, text+chart, single-hop)
(chartqa, train:25146, text+chart, single-hop)
(chartqa, train:25147, text+chart, single-hop)
(chartqa, train:25148, text+chart, single-hop)
(chartqa, train:25149, text+chart, single-hop)
(chartqa, train:25150, text+chart, single-hop)
(chartqa, train:25151, text+chart, single-hop)
(chartqa, train:25152, text+chart, single-hop)
(chartqa, train:25153, text+chart, single-hop)
(chartqa, train:25154, text+chart, single-hop)
(chartqa, train:25155, text+chart, single-hop)
(chartqa, train:25156, text+chart, single-hop)
(chartqa, train:25157, text+chart, single-hop)
(chartqa, train:25158, text+chart, single-hop)
(chartqa, train:25159, text+chart, single-hop)
(chartqa, train:25160, text+chart, single-hop)
(chartqa, train:25161, text+chart, single-hop)
(chartqa, train:25162, text+chart, single-hop)
(chartqa, train:25163, text+chart, single-hop)
(chartqa, train:25164, text+chart, single-hop)
(chartqa, train:25165, text+chart, single-hop)
(chartqa, train:25166, text+chart, single-hop)
(chartqa, train:25167, text+chart, single-hop)
(chartqa, train:25168, text+chart, single-hop)
(chartqa, train:25169, text+chart, single-hop)
(chartqa, train:25170, text+chart, single-hop)
(chartqa, train:25171, text+chart, single-hop)
(chartqa, train:25172, text+chart, single-hop)
(chartqa, train:25173, text+chart, single-hop)
(chartqa, train:25174, text+chart, single-hop)
(chartqa, train:25175, text+chart, single-hop)
(chartqa, train:25176, text+chart, single-hop)
(chartqa, train:25177, text+chart, single-hop)
(chartqa, train:25178, text+chart, single-hop)
(chartqa, train:25179, text+chart, single-hop)
(chartqa, train:25180, text+chart, single-hop)
(chartqa, train:25181, text+chart, single-hop)
(chartqa, train:25182, text+chart, single-hop)
(chartqa, train:25183, text+chart, single-hop)
(chartqa, train:25184, text+chart, single-hop)
(chartqa, train:25185, text+chart, single-hop)
(chartqa, train:25186, text+chart, single-hop)
(chartqa, train:25187, text+chart, single-hop)
(chartqa, train:25188, text+chart, single-hop)
(chartqa, train:25189, text+chart, single-hop)
(chartqa, train:25190, text+chart, single-hop)
(chartqa, train:25191, text+chart, single-hop)
(chartqa, train:25192, text+chart, single-hop)
(chartqa, train:25193, text+chart, single-hop)
(chartqa, train:25194, text+chart, single-hop)
(chartqa, train:25195, text+chart, single-hop)
(chartqa, train:25196, text+chart, single-hop)
(chartqa, train:25197, text+chart, single-hop)
(chartqa, train:25198, text+chart, single-hop)
(chartqa, train:25199, text+chart, single-hop)
(chartqa, train:25200, text+chart, single-hop)
(chartqa, train:25201, text+chart, single-hop)
(chartqa, train:25202, text+chart, single-hop)
(chartqa, train:25203, text+chart, single-hop)
(chartqa, train:25204, text+chart, single-hop)
(chartqa, train:25205, text+chart, single-hop)
(chartqa, train:25206, text+chart, single-hop)
(chartqa, train:25207, text+chart, single-hop)
(chartqa, train:25208, text+chart, single-hop)
(chartqa, train:25209, text+chart, single-hop)
(chartqa, train:25210, text+chart, single-hop)
(chartqa, train:25211, text+chart, single-hop)
(chartqa, train:25212, text+chart, single-hop)
(chartqa, train:25213, text+chart, single-hop)
(chartqa, train:25214, text+chart, single-hop)
(chartqa, train:25215, text+chart, single-hop)
(chartqa, train:25216, text+chart, single-hop)
(chartqa, train:25217, text+chart, single-hop)
(chartqa, train:25218, text+chart, single-hop)
(chartqa, train:25219, text+chart, single-hop)
(chartqa, train:25220, text+chart, single-hop)
(chartqa, train:25221, text+chart, single-hop)
(chartqa, train:25222, text+chart, single-hop)
(chartqa, train:25223, text+chart, single-hop)
(chartqa, train:25224, text+chart, single-hop)
(chartqa, train:25225, text+chart, single-hop)
(chartqa, train:25226, text+chart, single-hop)
(chartqa, train:25227, text+chart, single-hop)
(chartqa, train:25228, text+chart, single-hop)
(chartqa, train:25229, text+chart, single-hop)
(chartqa, train:25230, text+chart, single-hop)
(chartqa, train:25231, text+chart, single-hop)
(chartqa, train:25232, text+chart, single-hop)
(chartqa, train:25233, text+chart, single-hop)
(chartqa, train:25234, text+chart, single-hop)
(chartqa, train:25235, text+chart, single-hop)
(chartqa, train:25236, text+chart, single-hop)
(chartqa, train:25237, text+chart, single-hop)
(chartqa, train:25238, text+chart, single-hop)
(chartqa, train:25239, text+chart, single-hop)
(chartqa, train:25240, text+chart, single-hop)
(chartqa, train:25241, text+chart, single-hop)
(chartqa, train:25242, text+chart, single-hop)
(chartqa, train:25243, text+chart, single-hop)
(chartqa, train:25244, text+chart, single-hop)
(chartqa, train:25245, text+chart, single-hop)
(chartqa, train:25246, text+chart, single-hop)
(chartqa, train:25247, text+chart, single-hop)
(chartqa, train:25248, text+chart, single-hop)
(chartqa, train:25249, text+chart, single-hop)
(chartqa, train:25250, text+chart, single-hop)
(chartqa, train:25251, text+chart, single-hop)
(chartqa, train:25252, text+chart, single-hop)
(chartqa, train:25253, text+chart, single-hop)
(chartqa, train:25254, text+chart, single-hop)
(chartqa, train:25255, text+chart, single-hop)
(chartqa, train:25256, text+chart, single-hop)
(chartqa, train:25257, text+chart, single-hop)
(chartqa, train:25258, text+chart, single-hop)
(chartqa, train:25259, text+chart, single-hop)
(chartqa, train:25260, text+chart, single-hop)
(chartqa, train:25261, text+chart, single-hop)
(chartqa, train:25262, text+chart, single-hop)
(chartqa, train:25263, text+chart, single-hop)
(chartqa, train:25264, text+chart, single-hop)
(chartqa, train:25265, text+chart, single-hop)
(chartqa, train:25266, text+chart, single-hop)
(chartqa, train:25267, text+chart, single-hop)
(chartqa, train:25268, text+chart, single-hop)
(chartqa, train:25269, text+chart, single-hop)
(chartqa, train:25270, text+chart, single-hop)
(chartqa, train:25271, text+chart, single-hop)
(chartqa, train:25272, text+chart, single-hop)
(chartqa, train:25273, text+chart, single-hop)
(chartqa, train:25274, text+chart, single-hop)
(chartqa, train:25275, text+chart, single-hop)
(chartqa, train:25276, text+chart, single-hop)
(chartqa, train:25277, text+chart, single-hop)
(chartqa, train:25278, text+chart, single-hop)
(chartqa, train:25279, text+chart, single-hop)
(chartqa, train:25280, text+chart, single-hop)
(chartqa, train:25281, text+chart, single-hop)
(chartqa, train:25282, text+chart, single-hop)
(chartqa, train:25283, text+chart, single-hop)
(chartqa, train:25284, text+chart, single-hop)
(chartqa, train:25285, text+chart, single-hop)
(chartqa, train:25286, text+chart, single-hop)
(chartqa, train:25287, text+chart, single-hop)
(chartqa, train:25288, text+chart, single-hop)
(chartqa, train:25289, text+chart, single-hop)
(chartqa, train:25290, text+chart, single-hop)
(chartqa, train:25291, text+chart, single-hop)
(chartqa, train:25292, text+chart, single-hop)
(chartqa, train:25293, text+chart, single-hop)
(chartqa, train:25294, text+chart, single-hop)
(chartqa, train:25295, text+chart, single-hop)
(chartqa, train:25296, text+chart, single-hop)
(chartqa, train:25297, text+chart, single-hop)
(chartqa, train:25298, text+chart, single-hop)
(chartqa, train:25299, text+chart, single-hop)
(chartqa, train:25300, text+chart, single-hop)
(chartqa, train:25301, text+chart, single-hop)
(chartqa, train:25302, text+chart, single-hop)
(chartqa, train:25303, text+chart, single-hop)
(chartqa, train:25304, text+chart, single-hop)
(chartqa, train:25305, text+chart, single-hop)
(chartqa, train:25306, text+chart, single-hop)
(chartqa, train:25307, text+chart, single-hop)
(chartqa, train:25308, text+chart, single-hop)
(chartqa, train:25309, text+chart, single-hop)
(chartqa, train:25310, text+chart, single-hop)
(chartqa, train:25311, text+chart, single-hop)
(chartqa, train:25312, text+chart, single-hop)
(chartqa, train:25313, text+chart, single-hop)
(chartqa, train:25314, text+chart, single-hop)
(chartqa, train:25315, text+chart, single-hop)
(chartqa, train:25316, text+chart, single-hop)
(chartqa, train:25317, text+chart, single-hop)
(chartqa, train:25318, text+chart, single-hop)
(chartqa, train:25319, text+chart, single-hop)
(chartqa, train:25320, text+chart, single-hop)
(chartqa, train:25321, text+chart, single-hop)
(chartqa, train:25322, text+chart, single-hop)
(chartqa, train:25323, text+chart, single-hop)
(chartqa, train:25324, text+chart, single-hop)
(chartqa, train:25325, text+chart, single-hop)
(chartqa, train:25326, text+chart, single-hop)
(chartqa, train:25327, text+chart, single-hop)
(chartqa, train:25328, text+chart, single-hop)
(chartqa, train:25329, text+chart, single-hop)
(chartqa, train:25330, text+chart, single-hop)
(chartqa, train:25331, text+chart, single-hop)
(chartqa, train:25332, text+chart, single-hop)
(chartqa, train:25333, text+chart, single-hop)
(chartqa, train:25334, text+chart, single-hop)
(chartqa, train:25335, text+chart, single-hop)
(chartqa, train:25336, text+chart, single-hop)
(chartqa, train:25337, text+chart, single-hop)
(chartqa, train:25338, text+chart, single-hop)
(chartqa, train:25339, text+chart, single-hop)
(chartqa, train:25340, text+chart, single-hop)
(chartqa, train:25341, text+chart, single-hop)
(chartqa, train:25342, text+chart, single-hop)
(chartqa, train:25343, text+chart, single-hop)
(chartqa, train:25344, text+chart, single-hop)
(chartqa, train:25345, text+chart, single-hop)
(chartqa, train:25346, text+chart, single-hop)
(chartqa, train:25347, text+chart, single-hop)
(chartqa, train:25348, text+chart, single-hop)
(chartqa, train:25349, text+chart, single-hop)
(chartqa, train:25350, text+chart, single-hop)
(chartqa, train:25351, text+chart, single-hop)
(chartqa, train:25352, text+chart, single-hop)
(chartqa, train:25353, text+chart, single-hop)
(chartqa, train:25354, text+chart, single-hop)
(chartqa, train:25355, text+chart, single-hop)
(chartqa, train:25356, text+chart, single-hop)
(chartqa, train:25357, text+chart, single-hop)
(chartqa, train:25358, text+chart, single-hop)
(chartqa, train:25359, text+chart, single-hop)
(chartqa, train:25360, text+chart, single-hop)
(chartqa, train:25361, text+chart, single-hop)
(chartqa, train:25362, text+chart, single-hop)
(chartqa, train:25363, text+chart, single-hop)
(chartqa, train:25364, text+chart, single-hop)
(chartqa, train:25365, text+chart, single-hop)
(chartqa, train:25366, text+chart, single-hop)
(chartqa, train:25367, text+chart, single-hop)
(chartqa, train:25368, text+chart, single-hop)
(chartqa, train:25369, text+chart, single-hop)
(chartqa, train:25370, text+chart, single-hop)
(chartqa, train:25371, text+chart, single-hop)
(chartqa, train:25372, text+chart, single-hop)
(chartqa, train:25373, text+chart, single-hop)
(chartqa, train:25374, text+chart, single-hop)
(chartqa, train:25375, text+chart, single-hop)
(chartqa, train:25376, text+chart, single-hop)
(chartqa, train:25377, text+chart, single-hop)
(chartqa, train:25378, text+chart, single-hop)
(chartqa, train:25379, text+chart, single-hop)
(chartqa, train:25380, text+chart, single-hop)
(chartqa, train:25381, text+chart, single-hop)
