(scienceqa, train:1, science, geography)
(hotpotqa, dev:5ab3a83d5542992ade7c6e08, science, general knowledge)
(hotpotqa, dev:5a722a6855429971e9dc9320, society, politics and law)
(hotpotqa, dev:5a77c58b55429967ab105281, science, general knowledge)
(hotpotqa, dev:5ae7473f5542991bbc9761d2, economics, business and finance)
(hotpotqa, dev:5adf8f675542995534e8c7eb, science, general knowledge)
(hotpotqa, dev:5abf0bf95542997719eab63a, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a7b9a8a554299042af8f78d, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ab439bd55429942dd415eee, society, history)
(hotpotqa, dev:5a72df275542992359bc31b3, society, history)
(hotpotqa, dev:5a8740ee5542994846c1cd35, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae4ad3155429913cc2044cb, science, general knowledge)
(hotpotqa, dev:5ac2ab9455429967731025f0, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae5b25d5542990ba0bbb2bb, science, general knowledge)
(hotpotqa, dev:5adfffe755429925eb1afbd1, science, general knowledge)
(hotpotqa, dev:5abdcad155429965af743e4d, science, general knowledge)
(hotpotqa, dev:5ae09b7055429906c02daae4, science, general knowledge)
(hotpotqa, dev:5ab960d6554299743d22eb21, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ac3090d5542990b17b154fc, science, general knowledge)
(hotpotqa, dev:5a7dd8cb5542995f4f4022d0, society, history)
(hotpotqa, dev:5a85b2895542994c784ddb49, society, history)
(hotpotqa, dev:5ae0ab7755429945ae959407, arts and entertainment, sports)
(hotpotqa, dev:5a836a765542996488c2e446, science, general knowledge)
(hotpotqa, dev:5ab90e9755429934fafe6e51, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a8d6d4e554299441c6b9fdb, society, history)
(hotpotqa, dev:5ae4db9c55429908b6326492, science, general knowledge)
(hotpotqa, dev:5ae234385542992decbdcc59, arts and entertainment, sports)
(hotpotqa, dev:5ae3eabc5542995dadf2424f, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae123875542997b2ef7d0fa, arts and entertainment, sports)
(hotpotqa, dev:5a8494b15542991dd0999d35, science, general knowledge)
(hotpotqa, dev:5ae2b83c5542992decbdcd7f, society, history)
(hotpotqa, dev:5ab9cfe655429970cfb8ebaf, arts and entertainment, sports)
(hotpotqa, dev:5a8ae0ae55429950cd6afbc2, science, general knowledge)
(hotpotqa, dev:5ab2ac3d55429929539467ce, arts and entertainment, sports)
(hotpotqa, dev:5a8ff83c55429916514e73f3, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ade0a275542997545bbbe2d, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a8834f05542994846c1ce26, science, general knowledge)
(hotpotqa, dev:5a7f35015542992e7d278c8a, science, general knowledge)
(hotpotqa, dev:5a7750a155429966f1a36cef, science, general knowledge)
(hotpotqa, dev:5ab9ba6e554299743d22ebcd, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a7db0915542990b8f503a30, economics, business and finance)
(hotpotqa, dev:5a8f0986554299458435d535, science, general knowledge)
(hotpotqa, dev:5a7a51b95542990783324f0f, science, general knowledge)
(hotpotqa, dev:5ab6973f554299110f219a25, science, information technology and engineering)
(hotpotqa, dev:5a8f21c755429918e830d195, culture and education, language and literature)
(hotpotqa, dev:5adef5fb5542993a75d263be, science, general knowledge)
(hotpotqa, dev:5a7613c15542994ccc9186bf, science, general knowledge)
(hotpotqa, dev:5adf03b35542993a75d263d3, science, general knowledge)
(hotpotqa, dev:5abc5603554299700f9d7875, science, general knowledge)
(hotpotqa, dev:5abeb6645542993fe9a41d11, economics, business and finance)
(hotpotqa, dev:5a89e85c5542992e4fca846f, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a7d6a2d5542991319bc93c6, society, history)
(hotpotqa, dev:5a835a7b554299123d8c20fc, science, general knowledge)
(hotpotqa, dev:5ac273455542992f1f2b38d4, science, general knowledge)
(hotpotqa, dev:5a87ed5b5542994846c1cdfc, science, general knowledge)
(hotpotqa, dev:5adf5fa65542993a75d264db, science, general knowledge)
(hotpotqa, dev:5ae7821b5542997ec2727678, arts and entertainment, film, music and literature)
(hotpotqa, dev:5abd2cde5542993062266bb1, science, general knowledge)
(hotpotqa, dev:5a8c4c5f554299585d9e3651, science, general knowledge)
(hotpotqa, dev:5ab9b4a555429970cfb8eb75, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae56c875542990ba0bbb2a2, arts and entertainment, film, music and literature)
(hotpotqa, dev:5add1c485542992c1e3a253d, economics, business and finance)
(hotpotqa, dev:5adde2475542997545bbbdc1, science, general knowledge)
(hotpotqa, dev:5a841b215542990548d0b25b, science, general knowledge)
(hotpotqa, dev:5ae618535542995703ce8af7, science, general knowledge)
(hotpotqa, dev:5a7c703055429935c91b51aa, society, history)
(hotpotqa, dev:5a90485755429933b8a204d2, society, history)
(hotpotqa, dev:5adc393f5542996e685252e7, science, general knowledge)
(hotpotqa, dev:5a72b9155542992359bc3187, society, geography)
(hotpotqa, dev:5abc0aba55429959677d6a00, science, general knowledge)
(hotpotqa, dev:5a84b9c95542997b5ce3ff35, science, general knowledge)
(hotpotqa, dev:5addcb215542997dc7907033, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ade51515542992fa25da745, science, general knowledge)
(hotpotqa, dev:5a7e513a5542994959419996, science, general knowledge)
(hotpotqa, dev:5adf51595542993344016c52, society, history)
(hotpotqa, dev:5a737e4655429908901be2cc, economics, business and finance)
(hotpotqa, dev:5ab7022f5542995eadef010e, science, general knowledge)
(hotpotqa, dev:5ac194db55429964131be23a, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a7526945542993748c897d2, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ab5b0f75542992aa134a38c, science, general knowledge)
(hotpotqa, dev:5ac42f42554299076e296d88, science, general knowledge)
(hotpotqa, dev:5a72944c5542994cef4bc351, society, geography)
(hotpotqa, dev:5a8a44c65542996c9b8d5e85, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a8220db5542995ce29dccc1, society, history)
(hotpotqa, dev:5a7100435542994082a3e4a3, science, general knowledge)
(hotpotqa, dev:5a84b6e15542991dd0999daa, science, general knowledge)
(hotpotqa, dev:5a848a725542990548d0b2c7, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a8719fa55429960ec39b742, science, general knowledge)
(hotpotqa, dev:5a883c175542997e5c09a5ae, society, geography)
(hotpotqa, dev:5a79f04d5542996c55b2dca7, science, general knowledge)
(hotpotqa, dev:5add4d8f5542997545bbbd25, economics, business and finance)
(hotpotqa, dev:5ae138d855429920d523432d, science, physics)
(hotpotqa, dev:5ab3063e554299753aec58fe, arts and entertainment, sports)
(hotpotqa, dev:5a83697e5542996488c2e441, science, general knowledge)
(hotpotqa, dev:5a721a7655429971e9dc9271, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ab2b5a0554299295394683c, science, biomedical science)
(hotpotqa, dev:5ae4d0ff55429913cc204511, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae141a65542997b2ef7d18a, science, general knowledge)
(hotpotqa, dev:5a90991d5542990a9849366b, society, history)
(hotpotqa, dev:5ab2b7c1554299166977406a, society, politics and law)
(hotpotqa, dev:5ac2570a5542992f1f2b3861, arts and entertainment, sports)
(hotpotqa, dev:5ac434ed554299204fd21f09, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae54e005542993aec5ec19a, society, history)
(hotpotqa, dev:5add97c15542997545bbbd80, arts and entertainment, sports)
(hotpotqa, dev:5a8359c7554299123d8c20fb, science, general knowledge)
(hotpotqa, dev:5abe3c7555429965af743ea5, economics, business and finance)
(hotpotqa, dev:5ab7c3ed5542991d322237b2, arts and entertainment, sports)
(hotpotqa, dev:5ac083b0554299294b21900d, science, general knowledge)
(hotpotqa, dev:5a89d2d75542992e4fca83d2, society, history)
(hotpotqa, dev:5abdbabe5542993f32c2a028, science, general knowledge)
(hotpotqa, dev:5a7f1c195542993067513633, society, geography)
(hotpotqa, dev:5a7228f655429971e9dc9312, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ab682dc55429954757d3318, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ab294a6554299545a2cf9a6, society, geography)
(hotpotqa, dev:5ae163b3554299422ee99678, science, general knowledge)
(hotpotqa, dev:5a849c1b5542997175ce1ef9, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae414d855429970de88d8ec, arts and entertainment, sports)
(hotpotqa, dev:5ab5dcb95542992aa134a3b3, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ac2c4fe554299218029db3b, economics, business and finance)
(hotpotqa, dev:5ae644c55542992663a4f27e, science, general knowledge)
(hotpotqa, dev:5a7fc8d05542992e7d278d86, science, general knowledge)
(hotpotqa, dev:5ae5621655429908b63265fc, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a72339855429971e9dc934d, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a886211554299206df2b24a, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae1dac85542997283cd229a, arts and entertainment, sports)
(hotpotqa, dev:5ab31adc554299233954ff0a, science, general knowledge)
(hotpotqa, dev:5a7ca33f5542990527d554ee, science, general knowledge)
(hotpotqa, dev:5a8a39b355429930ff3c0d13, science, general knowledge)
(hotpotqa, dev:5a806e01554299485f5985e5, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ab96c93554299743d22eb63, economics, business and finance)
(hotpotqa, dev:5a79c3785542994bb9457074, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ac047a3554299294b218f70, science, general knowledge)
(hotpotqa, dev:5a7b74485542997c3ec97190, science, general knowledge)
(hotpotqa, dev:5a8b20b85542996c9b8d5fb5, society, history)
(hotpotqa, dev:5abcd44655429959677d6af1, economics, business and finance)
(hotpotqa, dev:5ae2f5b955429928c423957e, culture and education, language and literature)
(hotpotqa, dev:5ae7eed8554299540e5a56b5, economics, business and finance)
(hotpotqa, dev:5a8e0370554299068b959e2d, society, geography)
(hotpotqa, dev:5ab44a775542991779162c57, science, general knowledge)
(hotpotqa, dev:5a77dbaf5542997042120b5b, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a8481ba5542997175ce1ed4, science, general knowledge)
(hotpotqa, dev:5abed2b45542990832d3a0d0, economics, business and finance)
(hotpotqa, dev:5a790d9855429974737f7954, science, general knowledge)
(hotpotqa, dev:5ae22eae554299495565da30, economics, business and finance)
(hotpotqa, dev:5ae70c7b5542991bbc9761aa, economics, business and finance)
(hotpotqa, dev:5abae88c554299660624167e, science, general knowledge)
(hotpotqa, dev:5a8d12ca5542994ba4e3dbe2, economics, business and finance)
(hotpotqa, dev:5a7271525542997f827839d0, science, general knowledge)
(hotpotqa, dev:5a8ea7f25542995085b37468, society, geography)
(hotpotqa, dev:5a821b4b5542995ce29dccab, science, general knowledge)
(hotpotqa, dev:5ac2da27554299657fa2909f, society, history)
(hotpotqa, dev:5a8771595542993e715abf46, society, geography)
(hotpotqa, dev:5a8d0c74554299585d9e37a1, arts and entertainment, film, music and literature)
(hotpotqa, dev:5abfd5c45542994516f4550e, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a7d115355429909bec76934, science, general knowledge)
(hotpotqa, dev:5a82800855429966c78a6a2f, economics, business and finance)
(hotpotqa, dev:5a8671e95542994775f60763, economics, business and finance)
(hotpotqa, dev:5ae347fb5542992e3233c368, society, politics and law)
(hotpotqa, dev:5adf744d5542992d7e9f937e, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a773c5c55429966f1a36cbb, arts and entertainment, sports)
(hotpotqa, dev:5a847edd554299123d8c2272, society, geography)
(hotpotqa, dev:5a7d68e25542995f4f402270, society, geography)
(hotpotqa, dev:5ab5b701554299637185c5e7, science, information technology and engineering)
(hotpotqa, dev:5ab61668554299488d4d9aa6, arts and entertainment, sports)
(hotpotqa, dev:5a8da97c554299068b959d84, science, information technology and engineering)
(hotpotqa, dev:5a73ae3b55429978a71e907c, society, history)
(hotpotqa, dev:5ae00895554299025d62a3b2, science, general knowledge)
(hotpotqa, dev:5abd6db755429933744ab7d0, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a7f3361554299306751369a, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae1cf355542997f29b3c126, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a8778d25542994846c1cd89, science, general knowledge)
(hotpotqa, dev:5abce73055429959677d6b34, arts and entertainment, film, music and literature)
(hotpotqa, dev:5abae14b5542996606241657, arts and entertainment, sports)
(hotpotqa, dev:5ac0c84a554299012d1db633, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae5da8d55429929b08079d1, arts and entertainment, sports)
(hotpotqa, dev:5a72f0e25542991f9a20c5cf, arts and entertainment, film, music and literature)
(hotpotqa, dev:5abe9cc95542993f32c2a184, science, general knowledge)
(hotpotqa, dev:5a7502345542993748c89795, society, geography)
(hotpotqa, dev:5ade0e115542995b365fabf3, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a88a23f5542997e5c09a652, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a87b93c5542996e4f3088ec, society, history)
(hotpotqa, dev:5ab23d8a55429970612095c9, arts and entertainment, sports)
(hotpotqa, dev:5abf11d45542997719eab660, society, geography)
(hotpotqa, dev:5a70eee85542994082a3e3f0, economics, business and finance)
(hotpotqa, dev:5a73250a5542991f9a20c643, science, general knowledge)
(hotpotqa, dev:5adfed5e55429942ec259b92, economics, business and finance)
(hotpotqa, dev:5a8832d355429938390d3f03, society, politics and law)
(hotpotqa, dev:5ae4bb1255429913cc2044e7, economics, business and finance)
(hotpotqa, dev:5abe6f8455429965af743f03, society, geography)
(hotpotqa, dev:5a88401c5542994846c1ce60, arts and entertainment, sports)
(hotpotqa, dev:5a7ba11d554299294a54aa39, arts and entertainment, sports)
(hotpotqa, dev:5a78bd515542990784727749, arts and entertainment, film, music and literature)
(hotpotqa, dev:5abf64265542997ec76fd3eb, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a7a5ec855429941d65f25e4, society, geography)
(hotpotqa, dev:5ae038e955429942ec259c4d, science, general knowledge)
(hotpotqa, dev:5a77d25555429949eeb29f6c, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ab92f1f554299753720f77b, science, general knowledge)
(hotpotqa, dev:5ac24a035542992f1f2b3832, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae55ed15542992663a4f1ea, science, general knowledge)
(hotpotqa, dev:5a8b6d885542997f31a41d25, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a7f68365542994857a7672e, society, politics and law)
(hotpotqa, dev:5ae1d4e8554299234fd04312, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae504a855429908b63264df, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a8ae61955429970aeb70326, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ab8420555429919ba4e2290, science, general knowledge)
(hotpotqa, dev:5ae6316d5542996de7b71b87, society, history)
(hotpotqa, dev:5abb254c5542992ccd8e7f29, science, general knowledge)
(hotpotqa, dev:5ae0b0af55429945ae959424, science, general knowledge)
(hotpotqa, dev:5ac3bd0c554299204fd21e21, science, general knowledge)
(hotpotqa, dev:5abfad3c5542990832d3a197, arts and entertainment, film, music and literature)
(hotpotqa, dev:5adcecbd5542992c1e3a24b7, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae0120155429925eb1afbfb, arts and entertainment, film, music and literature)
(hotpotqa, dev:5ae5cf0b55429929b08079aa, science, general knowledge)
(hotpotqa, dev:5a7746cf5542994aec3b7263, science, general knowledge)
(hotpotqa, dev:5a7109e95542994082a3e4fa, science, general knowledge)
(hotpotqa, dev:5ae0536755429924de1b70a6, science, biology)
(hotpotqa, dev:5ae5e8dc554299546bf82fbe, science, general knowledge)
(hotpotqa, dev:5ae4f8b755429960a22e0230, society, geography)
(hotpotqa, dev:5abd957a5542996e802b47eb, society, geography)
(hotpotqa, dev:5ab48ec25542991779162cdc, arts and entertainment, sports)
(hotpotqa, dev:5adca0845542994d58a2f684, arts and entertainment, film, music and literature)
(hotpotqa, dev:5a8b2d3255429950cd6afc60, arts and entertainment, sports)
(hotpotqa, dev:5a849c135542992a431d1a7a, economics, business and finance)
(hotpotqa, dev:5ab2f50a55429929539468cd, science, general knowledge)
